Hz, dB, Deg.
4.47744829702970e+006, 3.53586477274443e+001, 4.87727377299395e+001
4.47844839693969e+006, 3.53465027513478e+001, 4.87318249179823e+001
4.47944849684969e+006, 3.53343601643723e+001, 4.86909264597820e+001
4.48044859675968e+006, 3.53222199656056e+001, 4.86500423446729e+001
4.48144869666967e+006, 3.53100821541357e+001, 4.86091725620000e+001
4.48244879657966e+006, 3.52979467290511e+001, 4.85683171011195e+001
4.48344889648965e+006, 3.52858136894403e+001, 4.85274759513985e+001
4.48444899639964e+006, 3.52736830343923e+001, 4.84866491022148e+001
4.48544909630963e+006, 3.52615547629964e+001, 4.84458365429576e+001
4.48644919621962e+006, 3.52494288743421e+001, 4.84050382630265e+001
4.48744929612961e+006, 3.52373053675191e+001, 4.83642542518323e+001
4.48844939603960e+006, 3.52251842416177e+001, 4.83234844987967e+001
4.48944949594960e+006, 3.52130654957283e+001, 4.82827289933520e+001
4.49044959585959e+006, 3.52009491289415e+001, 4.82419877249418e+001
4.49144969576958e+006, 3.51888351403483e+001, 4.82012606830200e+001
4.49244979567957e+006, 3.51767235290401e+001, 4.81605478570518e+001
4.49344989558956e+006, 3.51646142941085e+001, 4.81198492365130e+001
4.49444999549955e+006, 3.51525074346453e+001, 4.80791648108902e+001
4.49545009540954e+006, 3.51404029497427e+001, 4.80384945696809e+001
4.49645019531953e+006, 3.51283008384932e+001, 4.79978385023933e+001
4.49745029522952e+006, 3.51162010999895e+001, 4.79571965985462e+001
4.49845039513951e+006, 3.51041037333249e+001, 4.79165688476696e+001
4.49945049504950e+006, 3.50920087375925e+001, 4.78759552393037e+001
4.50045059495950e+006, 3.50799161118861e+001, 4.78353557629999e+001
4.50145069486949e+006, 3.50678258552997e+001, 4.77947704083199e+001
4.50245079477948e+006, 3.50557379669275e+001, 4.77541991648365e+001
4.50345089468947e+006, 3.50436524458641e+001, 4.77136420221328e+001
4.50445099459946e+006, 3.50315692912044e+001, 4.76730989698029e+001
4.50545109450945e+006, 3.50194885020434e+001, 4.76325699974513e+001
4.50645119441944e+006, 3.50074100774767e+001, 4.75920550946934e+001
4.50745129432943e+006, 3.49953340166000e+001, 4.75515542511549e+001
4.50845139423942e+006, 3.49832603185095e+001, 4.75110674564725e+001
4.50945149414941e+006, 3.49711889823013e+001, 4.74705947002933e+001
4.51045159405941e+006, 3.49591200070723e+001, 4.74301359722748e+001
4.51145169396940e+006, 3.49470533919193e+001, 4.73896912620856e+001
4.51245179387939e+006, 3.49349891359397e+001, 4.73492605594044e+001
4.51345189378938e+006, 3.49229272382310e+001, 4.73088438539207e+001
4.51445199369937e+006, 3.49108676978910e+001, 4.72684411353344e+001
4.51545209360936e+006, 3.48988105140179e+001, 4.72280523933560e+001
4.51645219351935e+006, 3.48867556857103e+001, 4.71876776177066e+001
4.51745229342934e+006, 3.48747032120668e+001, 4.71473167981176e+001
4.51845239333933e+006, 3.48626530921865e+001, 4.71069699243311e+001
4.51945249324933e+006, 3.48506053251689e+001, 4.70666369860996e+001
4.52045259315932e+006, 3.48385599101136e+001, 4.70263179731859e+001
4.52145269306931e+006, 3.48265168461206e+001, 4.69860128753636e+001
4.52245279297930e+006, 3.48144761322901e+001, 4.69457216824165e+001
4.52345289288929e+006, 3.48024377677228e+001, 4.69054443841388e+001
4.52445299279928e+006, 3.47904017515196e+001, 4.68651809703353e+001
4.52545309270927e+006, 3.47783680827817e+001, 4.68249314308210e+001
4.52645319261926e+006, 3.47663367606106e+001, 4.67846957554214e+001
4.52745329252925e+006, 3.47543077841080e+001, 4.67444739339723e+001
4.52845339243924e+006, 3.47422811523762e+001, 4.67042659563201e+001
4.52945349234924e+006, 3.47302568645175e+001, 4.66640718123213e+001
4.53045359225923e+006, 3.47182349196347e+001, 4.66238914918427e+001
4.53145369216922e+006, 3.47062153168308e+001, 4.65837249847617e+001
4.53245379207921e+006, 3.46941980552091e+001, 4.65435722809658e+001
4.53345389198920e+006, 3.46821831338734e+001, 4.65034333703528e+001
4.53445399189919e+006, 3.46701705519275e+001, 4.64633082428309e+001
4.53545409180918e+006, 3.46581603084757e+001, 4.64231968883185e+001
4.53645419171917e+006, 3.46461524026227e+001, 4.63830992967443e+001
4.53745429162916e+006, 3.46341468334732e+001, 4.63430154580472e+001
4.53845439153915e+006, 3.46221436001325e+001, 4.63029453621764e+001
4.53945449144914e+006, 3.46101427017061e+001, 4.62628889990913e+001
4.54045459135914e+006, 3.45981441372998e+001, 4.62228463587615e+001
4.54145469126913e+006, 3.45861479060197e+001, 4.61828174311669e+001
4.54245479117912e+006, 3.45741540069722e+001, 4.61428022062973e+001
4.54345489108911e+006, 3.45621624392641e+001, 4.61028006741531e+001
4.54445499099910e+006, 3.45501732020023e+001, 4.60628128247445e+001
4.54545509090909e+006, 3.45381862942944e+001, 4.60228386480921e+001
4.54645519081908e+006, 3.45262017152478e+001, 4.59828781342265e+001
4.54745529072907e+006, 3.45142194639707e+001, 4.59429312731884e+001
4.54845539063906e+006, 3.45022395395713e+001, 4.59029980550287e+001
4.54945549054905e+006, 3.44902619411581e+001, 4.58630784698085e+001
4.55045559045905e+006, 3.44782866678402e+001, 4.58231725075987e+001
4.55145569036904e+006, 3.44663137187266e+001, 4.57832801584805e+001
4.55245579027903e+006, 3.44543430929271e+001, 4.57434014125451e+001
4.55345589018902e+006, 3.44423747895513e+001, 4.57035362598939e+001
4.55445599009901e+006, 3.44304088077095e+001, 4.56636846906380e+001
4.55545609000900e+006, 3.44184451465121e+001, 4.56238466948989e+001
4.55645618991899e+006, 3.44064838050699e+001, 4.55840222628078e+001
4.55745628982898e+006, 3.43945247824940e+001, 4.55442113845062e+001
4.55845638973897e+006, 3.43825680778958e+001, 4.55044140501454e+001
4.55945648964897e+006, 3.43706136903871e+001, 4.54646302498867e+001
4.56045658955896e+006, 3.43586616190799e+001, 4.54248599739014e+001
4.56145668946895e+006, 3.43467118630864e+001, 4.53851032123709e+001
4.56245678937894e+006, 3.43347644215195e+001, 4.53453599554861e+001
4.56345688928893e+006, 3.43228192934920e+001, 4.53056301934484e+001
4.56445698919892e+006, 3.43108764781172e+001, 4.52659139164687e+001
4.56545708910891e+006, 3.42989359745088e+001, 4.52262111147681e+001
4.56645718901890e+006, 3.42869977817808e+001, 4.51865217785773e+001
4.56745728892889e+006, 3.42750618990472e+001, 4.51468458981371e+001
4.56845738883888e+006, 3.42631283254227e+001, 4.51071834636981e+001
4.56945748874887e+006, 3.42511970600222e+001, 4.50675344655207e+001
4.57045758865887e+006, 3.42392681019607e+001, 4.50278988938754e+001
4.57145768856886e+006, 3.42273414503540e+001, 4.49882767390422e+001
4.57245778847885e+006, 3.42154171043176e+001, 4.49486679913111e+001
4.57345788838884e+006, 3.42034950629679e+001, 4.49090726409819e+001
4.57445798829883e+006, 3.41915753254212e+001, 4.48694906783643e+001
4.57545808820882e+006, 3.41796578907943e+001, 4.48299220937774e+001
4.57645818811881e+006, 3.41677427582043e+001, 4.47903668775507e+001
4.57745828802880e+006, 3.41558299267685e+001, 4.47508250200228e+001
4.57845838793879e+006, 3.41439193956048e+001, 4.47112965115426e+001
4.57945848784878e+006, 3.41320111638312e+001, 4.46717813424684e+001
4.58045858775878e+006, 3.41201052305659e+001, 4.46322795031683e+001
4.58145868766877e+006, 3.41082015949278e+001, 4.45927909840203e+001
4.58245878757876e+006, 3.40963002560357e+001, 4.45533157754119e+001
4.58345888748875e+006, 3.40844012130090e+001, 4.45138538677403e+001
4.58445898739874e+006, 3.40725044649673e+001, 4.44744052514125e+001
4.58545908730873e+006, 3.40606100110306e+001, 4.44349699168451e+001
4.58645918721872e+006, 3.40487178503191e+001, 4.43955478544643e+001
4.58745928712871e+006, 3.40368279819534e+001, 4.43561390547062e+001
4.58845938703870e+006, 3.40249404050545e+001, 4.43167435080161e+001
4.58945948694870e+006, 3.40130551187435e+001, 4.42773612048494e+001
4.59045958685869e+006, 3.40011721221421e+001, 4.42379921356708e+001
4.59145968676868e+006, 3.39892914143720e+001, 4.41986362909547e+001
4.59245978667867e+006, 3.39774129945555e+001, 4.41592936611850e+001
4.59345988658866e+006, 3.39655368618151e+001, 4.41199642368553e+001
4.59445998649865e+006, 3.39536630152736e+001, 4.40806480084688e+001
4.59546008640864e+006, 3.39417914540542e+001, 4.40413449665381e+001
4.59646018631863e+006, 3.39299221772803e+001, 4.40020551015854e+001
4.59746028622862e+006, 3.39180551840757e+001, 4.39627784041425e+001
4.59846038613861e+006, 3.39061904735645e+001, 4.39235148647506e+001
4.59946048604861e+006, 3.38943280448713e+001, 4.38842644739605e+001
4.60046058595860e+006, 3.38824678971207e+001, 4.38450272223326e+001
4.60146068586859e+006, 3.38706100294378e+001, 4.38058031004364e+001
4.60246078577858e+006, 3.38587544409481e+001, 4.37665920988514e+001
4.60346088568857e+006, 3.38469011307772e+001, 4.37273942081661e+001
4.60446098559856e+006, 3.38350500980512e+001, 4.36882094189788e+001
4.60546108550855e+006, 3.38232013418965e+001, 4.36490377218970e+001
4.60646118541854e+006, 3.38113548614398e+001, 4.36098791075376e+001
4.60746128532853e+006, 3.37995106558081e+001, 4.35707335665272e+001
4.60846138523852e+006, 3.37876687241287e+001, 4.35316010895016e+001
4.60946148514851e+006, 3.37758290655294e+001, 4.34924816671060e+001
4.61046158505851e+006, 3.37639916791380e+001, 4.34533752899950e+001
4.61146168496850e+006, 3.37521565640829e+001, 4.34142819488326e+001
4.61246178487849e+006, 3.37403237194928e+001, 4.33752016342922e+001
4.61346188478848e+006, 3.37284931444967e+001, 4.33361343370564e+001
4.61446198469847e+006, 3.37166648382237e+001, 4.32970800478172e+001
4.61546208460846e+006, 3.37048387998035e+001, 4.32580387572760e+001
4.61646218451845e+006, 3.36930150283661e+001, 4.32190104561436e+001
4.61746228442844e+006, 3.36811935230417e+001, 4.31799951351398e+001
4.61846238433843e+006, 3.36693742829609e+001, 4.31409927849939e+001
4.61946248424842e+006, 3.36575573072546e+001, 4.31020033964445e+001
4.62046258415842e+006, 3.36457425950541e+001, 4.30630269602393e+001
4.62146268406841e+006, 3.36339301454909e+001, 4.30240634671356e+001
4.62246278397840e+006, 3.36221199576969e+001, 4.29851129078995e+001
4.62346288388839e+006, 3.36103120308043e+001, 4.29461752733067e+001
4.62446298379838e+006, 3.35985063639456e+001, 4.29072505541419e+001
4.62546308370837e+006, 3.35867029562539e+001, 4.28683387411992e+001
4.62646318361836e+006, 3.35749018068621e+001, 4.28294398252817e+001
4.62746328352835e+006, 3.35631029149039e+001, 4.27905537972019e+001
4.62846338343834e+006, 3.35513062795131e+001, 4.27516806477813e+001
4.62946348334834e+006, 3.35395118998238e+001, 4.27128203678507e+001
4.63046358325833e+006, 3.35277197749707e+001, 4.26739729482499e+001
4.63146368316832e+006, 3.35159299040884e+001, 4.26351383798281e+001
4.63246378307831e+006, 3.35041422863122e+001, 4.25963166534435e+001
4.63346388298830e+006, 3.34923569207776e+001, 4.25575077599633e+001
4.63446398289829e+006, 3.34805738066203e+001, 4.25187116902640e+001
4.63546408280828e+006, 3.34687929429765e+001, 4.24799284352311e+001
4.63646418271827e+006, 3.34570143289827e+001, 4.24411579857593e+001
4.63746428262826e+006, 3.34452379637757e+001, 4.24024003327523e+001
4.63846438253825e+006, 3.34334638464926e+001, 4.23636554671229e+001
4.63946448244824e+006, 3.34216919762708e+001, 4.23249233797929e+001
4.64046458235824e+006, 3.34099223522481e+001, 4.22862040616933e+001
4.64146468226823e+006, 3.33981549735627e+001, 4.22474975037639e+001
4.64246478217822e+006, 3.33863898393529e+001, 4.22088036969538e+001
4.64346488208821e+006, 3.33746269487576e+001, 4.21701226322208e+001
4.64446498199820e+006, 3.33628663009159e+001, 4.21314543005321e+001
4.64546508190819e+006, 3.33511078949671e+001, 4.20927986928636e+001
4.64646518181818e+006, 3.33393517300511e+001, 4.20541558002002e+001
4.64746528172817e+006, 3.33275978053079e+001, 4.20155256135360e+001
4.64846538163816e+006, 3.33158461198779e+001, 4.19769081238738e+001
4.64946548154815e+006, 3.33040966729020e+001, 4.19383033222255e+001
4.65046558145815e+006, 3.32923494635210e+001, 4.18997111996118e+001
4.65146568136814e+006, 3.32806044908766e+001, 4.18611317470626e+001
4.65246578127813e+006, 3.32688617541103e+001, 4.18225649556165e+001
4.65346588118812e+006, 3.32571212523644e+001, 4.17840108163210e+001
4.65446598109811e+006, 3.32453829847811e+001, 4.17454693202327e+001
4.65546608100810e+006, 3.32336469505032e+001, 4.17069404584168e+001
4.65646618091809e+006, 3.32219131486738e+001, 4.16684242219476e+001
4.65746628082808e+006, 3.32101815784362e+001, 4.16299206019081e+001
4.65846638073807e+006, 3.31984522389342e+001, 4.15914295893905e+001
4.65946648064807e+006, 3.31867251293118e+001, 4.15529511754954e+001
4.66046658055806e+006, 3.31750002487135e+001, 4.15144853513325e+001
4.66146668046805e+006, 3.31632775962838e+001, 4.14760321080202e+001
4.66246678037804e+006, 3.31515571711680e+001, 4.14375914366859e+001
4.66346688028803e+006, 3.31398389725113e+001, 4.13991633284655e+001
4.66446698019802e+006, 3.31281229994595e+001, 4.13607477745040e+001
4.66546708010801e+006, 3.31164092511586e+001, 4.13223447659551e+001
4.66646718001800e+006, 3.31046977267549e+001, 4.12839542939812e+001
4.66746727992799e+006, 3.30929884253953e+001, 4.12455763497533e+001
4.66846737983798e+006, 3.30812813462268e+001, 4.12072109244516e+001
4.66946747974797e+006, 3.30695764883966e+001, 4.11688580092646e+001
4.67046757965797e+006, 3.30578738510525e+001, 4.11305175953899e+001
4.67146767956796e+006, 3.30461734333426e+001, 4.10921896740334e+001
4.67246777947795e+006, 3.30344752344152e+001, 4.10538742364101e+001
4.67346787938794e+006, 3.30227792534191e+001, 4.10155712737435e+001
4.67446797929793e+006, 3.30110854895032e+001, 4.09772807772658e+001
4.67546807920792e+006, 3.29993939418170e+001, 4.09390027382179e+001
4.67646817911791e+006, 3.29877046095101e+001, 4.09007371478495e+001
4.67746827902790e+006, 3.29760174917325e+001, 4.08624839974187e+001
4.67846837893789e+006, 3.29643325876348e+001, 4.08242432781923e+001
4.67946847884788e+006, 3.29526498963674e+001, 4.07860149814461e+001
4.68046857875788e+006, 3.29409694170816e+001, 4.07477990984640e+001
4.68146867866787e+006, 3.29292911489286e+001, 4.07095956205389e+001
4.68246877857786e+006, 3.29176150910602e+001, 4.06714045389720e+001
4.68346887848785e+006, 3.29059412426284e+001, 4.06332258450735e+001
4.68446897839784e+006, 3.28942696027856e+001, 4.05950595301617e+001
4.68546907830783e+006, 3.28826001706845e+001, 4.05569055855639e+001
4.68646917821782e+006, 3.28709329454781e+001, 4.05187640026157e+001
4.68746927812781e+006, 3.28592679263198e+001, 4.04806347726614e+001
4.68846937803780e+006, 3.28476051123634e+001, 4.04425178870537e+001
4.68946947794779e+006, 3.28359445027628e+001, 4.04044133371540e+001
4.69046957785779e+006, 3.28242860966724e+001, 4.03663211143322e+001
4.69146967776778e+006, 3.28126298932470e+001, 4.03282412099665e+001
4.69246977767777e+006, 3.28009758916417e+001, 4.02901736154439e+001
4.69346987758776e+006, 3.27893240910117e+001, 4.02521183221597e+001
4.69446997749775e+006, 3.27776744905129e+001, 4.02140753215177e+001
4.69547007740774e+006, 3.27660270893013e+001, 4.01760446049303e+001
4.69647017731773e+006, 3.27543818865332e+001, 4.01380261638182e+001
4.69747027722772e+006, 3.27427388813654e+001, 4.01000199896107e+001
4.69847037713771e+006, 3.27310980729550e+001, 4.00620260737455e+001
4.69947047704771e+006, 3.27194594604594e+001, 4.00240444076686e+001
4.70047057695770e+006, 3.27078230430362e+001, 3.99860749828346e+001
4.70147067686769e+006, 3.26961888198436e+001, 3.99481177907065e+001
4.70247077677768e+006, 3.26845567900400e+001, 3.99101728227556e+001
4.70347087668767e+006, 3.26729269527842e+001, 3.98722400704616e+001
4.70447097659766e+006, 3.26612993072351e+001, 3.98343195253126e+001
4.70547107650765e+006, 3.26496738525522e+001, 3.97964111788053e+001
4.70647117641764e+006, 3.26380505878953e+001, 3.97585150224443e+001
4.70747127632763e+006, 3.26264295124245e+001, 3.97206310477430e+001
4.70847137623762e+006, 3.26148106253001e+001, 3.96827592462229e+001
4.70947147614761e+006, 3.26031939256829e+001, 3.96448996094139e+001
4.71047157605761e+006, 3.25915794127341e+001, 3.96070521288543e+001
4.71147167596760e+006, 3.25799670856151e+001, 3.95692167960905e+001
4.71247177587759e+006, 3.25683569434876e+001, 3.95313936026773e+001
4.71347187578758e+006, 3.25567489855138e+001, 3.94935825401780e+001
4.71447197569757e+006, 3.25451432108560e+001, 3.94557836001639e+001
4.71547207560756e+006, 3.25335396186772e+001, 3.94179967742148e+001
4.71647217551755e+006, 3.25219382081403e+001, 3.93802220539185e+001
4.71747227542754e+006, 3.25103389784089e+001, 3.93424594308713e+001
4.71847237533753e+006, 3.24987419286467e+001, 3.93047088966776e+001
4.71947247524752e+006, 3.24871470580179e+001, 3.92669704429502e+001
4.72047257515752e+006, 3.24755543656869e+001, 3.92292440613099e+001
4.72147267506751e+006, 3.24639638508187e+001, 3.91915297433858e+001
4.72247277497750e+006, 3.24523755125781e+001, 3.91538274808154e+001
4.72347287488749e+006, 3.24407893501309e+001, 3.91161372652442e+001
4.72447297479748e+006, 3.24292053626428e+001, 3.90784590883257e+001
4.72547307470747e+006, 3.24176235492799e+001, 3.90407929417221e+001
4.72647317461746e+006, 3.24060439092088e+001, 3.90031388171033e+001
4.72747327452745e+006, 3.23944664415963e+001, 3.89654967061475e+001
4.72847337443744e+006, 3.23828911456095e+001, 3.89278666005411e+001
4.72947347434743e+006, 3.23713180204160e+001, 3.88902484919786e+001
4.73047357425743e+006, 3.23597470651836e+001, 3.88526423721627e+001
4.73147367416742e+006, 3.23481782790805e+001, 3.88150482328041e+001
4.73247377407741e+006, 3.23366116612752e+001, 3.87774660656217e+001
4.73347387398740e+006, 3.23250472109366e+001, 3.87398958623424e+001
4.73447397389739e+006, 3.23134849272339e+001, 3.87023376147013e+001
4.73547407380738e+006, 3.23019248093367e+001, 3.86647913144415e+001
4.73647417371737e+006, 3.22903668564147e+001, 3.86272569533142e+001
4.73747427362736e+006, 3.22788110676383e+001, 3.85897345230787e+001
4.73847437353735e+006, 3.22672574421779e+001, 3.85522240155024e+001
4.73947447344734e+006, 3.22557059792045e+001, 3.85147254223605e+001
